path,M_fetched,M_used,stream_id,success_probability,overlap_probability,conditional_direction_fidelity,phase_insensitive_l2,max_abs_phase_used,max_abs_phase_discarded,signal_outside_fit_fraction_used,phase_branch_ambiguity_fraction_used,block_unitarity_error,unused_fraction
active_sampled,256,192,13,0.06153533274980562,0.03373725467076121,0.5482582633936888,0.7204933879229711,1.3605672900774466,0.8952995478536994,0.03125,0.0,2.267988711210678e-16,0.25
active_sampled,256,192,14,0.08083553907959234,0.03452932901077657,0.4271553007988019,0.8323806937854672,1.2891248557497135,0.959681478103662,0.03125,0.0,2.361901295788084e-16,0.25
active_sampled,256,192,15,0.08705257843158024,0.03019531350133355,0.3468629424350231,0.9066965169471561,1.2420745382322667,1.2153412228280518,0.036458333333333336,0.0,2.494040886246934e-16,0.25
active_sampled,256,192,16,0.04580534848063818,0.021119549329309085,0.4610716876924596,0.8012208218267228,1.1863469522792587,1.043736609064275,0.020833333333333332,0.0,2.449219613302024e-16,0.25
active_sampled,256,192,17,0.09815031025863505,0.03778448420651075,0.3849655096040469,0.8712566917689044,1.2477404355343897,1.2430631297327037,0.052083333333333336,0.0,2.4370404772823773e-16,0.25
active_sampled,256,192,18,0.08093976175211451,0.03407585075430924,0.4210026075770976,0.8380368281932362,1.2832692224951199,1.006194533927677,0.010416666666666666,0.0,2.452037527505798e-16,0.25
active_sampled,256,192,19,0.07838319030267961,0.04577451415956255,0.583983810595136,0.6867483753077926,1.2900702500711203,1.6386898477210812,0.057291666666666664,0.0,2.466077433986154e-16,0.25
active_sampled,256,192,20,0.07137667887037785,0.03124719398724191,0.4377787602584835,0.8226195753094698,1.3250627568284692,1.3779865626916783,0.015625,0.0,2.448220109461786e-16,0.25
active_sampled,256,192,21,0.06680925470086163,0.026766319752781625,0.4006379037249823,0.8567851092235312,1.9968590356012093,1.3342226693488692,0.06770833333333333,0.005208333333333333,2.4849256214355325e-16,0.25
active_sampled,256,192,22,0.05691956351000263,0.02971631460262919,0.5220755882537128,0.7449188098614398,1.298025724049939,1.4341043742005406,0.020833333333333332,0.0,2.4570945207834093e-16,0.25
active_sampled,256,192,23,0.06464019004332806,0.04028108884227551,0.6231585769669807,0.6489931621055405,1.216721256294945,1.0265317939853782,0.03125,0.0,2.279822187282935e-16,0.25
active_sampled,256,192,24,0.08385795967266016,0.04308103077557774,0.5137381226987241,0.7526549356450178,1.383769792186895,1.1683571920223361,0.052083333333333336,0.0,2.4675047976585995e-16,0.25
active_sampled,256,192,25,0.08458956435138103,0.03116013219210297,0.36836851485208344,0.8866411913585798,1.5054838973197573,1.200211304250738,0.03125,0.0,2.2757065840924645e-16,0.25
active_sampled,256,192,26,0.06663245786724062,0.038563475906416324,0.5787491132812584,0.6917288197737514,1.2233486674119392,1.1930046399698628,0.036458333333333336,0.0,2.4660453406288785e-16,0.25
active_sampled,256,192,27,0.07015581496599137,0.03160657929860567,0.45051973687323327,0.8109159383663311,2.0556890509367007,0.9769281793771696,0.046875,0.005208333333333333,2.380275248686089e-16,0.25
active_sampled,256,192,28,0.07473615821964466,0.03819203366021227,0.5110248448678402,0.7551688318869119,1.2963412781144632,1.1987244155467134,0.046875,0.0,2.47913130841219e-16,0.25
active_sampled,256,192,29,0.06747583584278168,0.02410146722991777,0.3571866421347348,0.8970496790067491,1.1047646370740318,0.9570602705433582,0.010416666666666666,0.0,2.3276889922430453e-16,0.25
active_sampled,256,192,30,0.09517094140562146,0.047112101506237264,0.49502611627475707,0.7699598382292384,1.4264434372350032,0.9693912986477923,0.03125,0.0,2.4374654875960275e-16,0.25
active_sampled,256,192,31,0.05933792918258464,0.030048398632432992,0.5063944604465913,0.7594550905077994,1.1972613812263293,0.8476141876759931,0.036458333333333336,0.0,2.4844831170033e-16,0.25
active_sampled,256,192,32,0.0602991858887586,0.02801240135367491,0.4645568748698012,0.7980174280112581,1.374251131614579,1.4877185610035717,0.026041666666666668,0.0,2.4857849100303e-16,0.25
active_sampled,256,192,33,0.06101321379744136,0.026226177475083125,0.429844222960485,0.8299095579741246,1.4488345032306873,0.9451867863299613,0.036458333333333336,0.0,2.4410278880263034e-16,0.25
active_sampled,256,192,34,0.06614653998588461,0.0275082544512377,0.41586838037345325,0.842759066391017,1.322318687118864,1.2156252080710055,0.015625,0.0,2.4751125742019733e-16,0.25
active_sampled,256,192,35,0.07651561248934732,0.03857348442612944,0.5041256701892013,0.7615535734695301,1.3409918159621692,1.1182608246349706,0.046875,0.0,2.268154128900541e-16,0.25
active_sampled,256,192,36,0.06641657022600903,0.023654593801712073,0.35615500350617063,0.898011987999672,1.4518310897771673,0.9768999197774899,0.046875,0.0,2.3310377387014795e-16,0.25
active_sampled,256,192,37,0.06307000417650993,0.020242978311936593,0.3209604720380846,0.9310921176280663,1.1232506754469698,1.4632372481903781,0.015625,0.0,2.4084674121076246e-16,0.25
active_sampled,256,192,38,0.08269094462195745,0.03274948437003345,0.3960468043962491,0.861019748510648,1.3584606204345984,0.9602297817313633,0.036458333333333336,0.0,2.4347938400087e-16,0.25
active_sampled,256,192,39,0.09159151670404747,0.04472822254258024,0.488344599501579,0.7761229661439895,1.2390950599280566,1.040149193803923,0.026041666666666668,0.0,2.4335715614226156e-16,0.25
active_sampled,512,384,0,0.06172319782808111,0.03615445039224897,0.5857514138031328,0.6850635241017389,1.2405050679372152,1.0661316128818337,0.026041666666666668,0.0,2.483384329580424e-16,0.25
active_sampled,512,384,1,0.08106821365663815,0.04874794925106431,0.6013201358739038,0.670151706598804,1.2648455563885472,1.2112145729861867,0.026041666666666668,0.0,2.3089359632766704e-16,0.25
active_sampled,512,384,2,0.058765958376525027,0.03967453194518087,0.6751277957721434,0.597224234928407,1.1797457806136873,0.9018845283698225,0.015625,0.0,2.435538251000922e-16,0.25
active_sampled,512,384,3,0.05103076860569841,0.03828251817455246,0.7501850201464062,0.5174316986259244,1.418835951801268,0.9128780943354446,0.015625,0.0,2.4564253323545687e-16,0.25
active_sampled,512,384,4,0.07506787770192536,0.04448828441269655,0.5926407642606832,0.6784811763049844,1.0374245319983966,0.9086761179452421,0.015625,0.0,2.2519589951396193e-16,0.25
active_sampled,512,384,5,0.07326741881265994,0.05332422773254009,0.7278027341032267,0.542008204961006,1.049834982477512,1.0015897957413689,0.005208333333333333,0.0,2.482788285566629e-16,0.25
active_sampled,512,384,6,0.051267469671249434,0.02517049386251857,0.4909642317813486,0.7737074401968147,1.093410338280033,1.0742149671787837,0.010416666666666666,0.0,2.470304557752806e-16,0.25
active_sampled,512,384,7,0.07865739726180823,0.0543290559739687,0.6907049796363901,0.5812286540910693,1.5232726522921287,1.097576327424627,0.020833333333333332,0.0,2.483500504331578e-16,0.25
active_sampled,512,384,8,0.05482087057858677,0.02983553084963488,0.5442367210652934,0.7242596024107205,1.2798539468032204,0.9107315646070282,0.015625,0.0,2.434688702134833e-16,0.25
active_sampled,512,384,9,0.038081048552591965,0.019880763576552538,0.5220645001173259,0.7449291102173912,1.097863358135704,0.9412513682851569,0.005208333333333333,0.0,2.476399107765356e-16,0.25
active_sampled,512,384,10,0.051731341601267605,0.031814951851278944,0.6150034170097642,0.6569299267490651,1.2891540046640084,1.0429237511666067,0.010416666666666666,0.0,2.4343106105100224e-16,0.25
active_sampled,512,384,11,0.07388116875982365,0.05132457707496736,0.6946909197094011,0.5770940904694426,1.1649277410330867,0.9335211119775876,0.005208333333333333,0.0,2.4354611871890955e-16,0.25
active_sampled,512,384,12,0.0689990219832785,0.0424080209254922,0.6146177106071088,0.6573042212491498,1.1211980103218906,1.011442764004206,0.015625,0.0,2.337780793062325e-16,0.25
active_sampled,512,384,13,0.07153575297153354,0.051604730152683,0.7213837558013577,0.5489205189163322,1.0686632476606834,0.9368460439571821,0.005208333333333333,0.0,2.2523336807517466e-16,0.25
active_sampled,512,384,14,0.05615799716267503,0.035359386687832436,0.6296411637581295,0.6426518255832181,1.2611354301570863,1.1133108087942971,0.026041666666666668,0.0,2.452719042257726e-16,0.25
active_sampled,512,384,15,0.06550150577125607,0.044992176665742845,0.6868876697715046,0.5851719981131281,1.1984708264259618,1.3200474352629588,0.03125,0.0,2.490331285270225e-16,0.25
active_sampled,512,384,16,0.07081377095285053,0.04644060067413706,0.6558131285658872,0.6167286283172252,1.0886142252669462,1.0305085007782906,0.005208333333333333,0.0,2.2836316782422227e-16,0.25
active_sampled,512,384,17,0.06459371516330266,0.04262941214176949,0.6599622275014823,0.6125673958591563,1.1555105599021445,1.5838573829391005,0.010416666666666666,0.0,2.268323650129619e-16,0.25
active_sampled,512,384,18,0.06209620031556549,0.04146623243765639,0.6677740703445612,0.6046909243044088,1.1805030469598101,0.9860964109410301,0.015625,0.0,2.4135393573616095e-16,0.25
active_sampled,512,384,19,0.052810151248639456,0.02579525635950251,0.48845261279510294,0.7760233895351558,0.9820110421578541,0.8684791831459996,0.0,0.0,2.346984843524838e-16,0.25
active_sampled,512,384,20,0.06492582236626333,0.03650129522534393,0.562199967517249,0.70738963568139,1.3223607579412016,1.3965388320522796,0.020833333333333332,0.0,2.456197562341485e-16,0.25
active_sampled,512,384,21,0.05652020239072547,0.03700757654134092,0.654767233236475,0.6177752240952168,1.1291814499674206,0.9310433361255286,0.005208333333333333,0.0,2.402191507655035e-16,0.25
active_sampled,512,384,22,0.061500535590005706,0.04120543876259873,0.6700012994568932,0.6024349409579541,1.2909068630674287,0.9058962278729785,0.010416666666666666,0.0,2.487387903125907e-16,0.25
active_sampled,512,384,23,0.0653915298705008,0.040999333559908833,0.6269823269329001,0.6452562961699001,1.2560060316134596,1.3366334638314101,0.015625,0.0,2.469117122470109e-16,0.25
active_sampled,512,384,24,0.06365141548857518,0.04566982556722243,0.7174989780929495,0.5530766419005654,1.1772220442969976,1.129481511322985,0.015625,0.0,2.4641460742816066e-16,0.25
active_sampled,512,384,25,0.05389783919679575,0.034430664645023264,0.6388134507453535,0.6336275520027972,1.1804550650274863,1.0103269515036448,0.015625,0.0,2.480639631209703e-16,0.25
active_sampled,512,384,26,0.06284000411010914,0.042866924940881415,0.6821598048556679,0.5900344719398825,1.078462485876412,0.9288627365853332,0.010416666666666666,0.0,2.4971674048143e-16,0.25
active_sampled,512,384,27,0.07381342452061151,0.04173537329736613,0.5654171117031974,0.7043547028212697,1.2005068597253052,1.0935194018631291,0.03125,0.0,2.476336837884321e-16,0.25
active_sampled,512,384,28,0.0451547733057403,0.027778326426740448,0.6151802875557594,0.6567582572116705,1.204642244323681,0.8157373390659826,0.010416666666666666,0.0,2.3615282603296966e-16,0.25
active_sampled,512,384,29,0.05286433894571671,0.03233567961278038,0.6116728262881334,0.6601588419701294,1.0992711047565447,1.0038691538660605,0.010416666666666666,0.0,2.3299868188467866e-16,0.25
active_sampled,512,384,30,0.06588776947125148,0.042248199732416405,0.6412145997877554,0.6312546791278362,1.111678082794998,1.0932322492690048,0.010416666666666666,0.0,2.2469571015299076e-16,0.25
active_sampled,512,384,31,0.07085942865866784,0.04030091021510151,0.5687444984806792,0.7012110823863174,1.1569249853846366,1.3488290338780429,0.010416666666666666,0.0,2.4236428411865977e-16,0.25
active_sampled,512,384,32,0.07729735002537884,0.056696967450867254,0.7334917359036511,0.5358333308797901,1.2901980710516399,1.1177048927043833,0.015625,0.0,2.4572854245091384e-16,0.25
active_sampled,512,384,33,0.049719821488990956,0.02874928837216897,0.578225896859559,0.6922258840020775,1.0032239783399457,1.216198645219991,0.005208333333333333,0.0,2.3791329392372838e-16,0.25
active_sampled,512,384,34,0.06769177525588066,0.039685227315870215,0.5862636511726378,0.6845749688156597,0.9994856765297696,1.3791871148279882,0.0,0.0,2.42798597731162e-16,0.25
active_sampled,512,384,35,0.055716255196131485,0.03222981005293329,0.5784633216909215,0.6920003428881739,1.3504446252553504,1.3692247998123248,0.026041666666666668,0.0,2.263410576632727e-16,0.25
active_sampled,512,384,36,0.04887223191468107,0.03167497567391119,0.6481180505365077,0.6244072496540757,1.403411391576245,0.8104699828408545,0.005208333333333333,0.0,2.2541589689656605e-16,0.25
active_sampled,512,384,37,0.06197823733304385,0.04358034373988743,0.7031555851726758,0.5682539417593399,1.1352748225589058,0.7526908808467351,0.010416666666666666,0.0,2.430351089720243e-16,0.25
active_sampled,512,384,38,0.04984506903115147,0.026946655189588657,0.5406082429687863,0.7276528522843132,1.217688250182816,1.0532726594870665,0.020833333333333332,0.0,2.438351070034914e-16,0.25
active_sampled,512,384,39,0.05824313289711538,0.03495804870147018,0.6002089338707526,0.671220494716469,1.162802682859001,1.0548650680672413,0.010416666666666666,0.0,2.4682322263036715e-16,0.25
active_sampled,1024,768,0,0.05558869382412588,0.04389690381195404,0.7896732373463771,0.4719415125506738,0.9079082879564504,0.7838765797696832,0.0,0.0,2.445746504376164e-16,0.25
active_sampled,1024,768,1,0.05460674918900574,0.04439924611159108,0.813072500578925,0.44338396649269024,1.1206792152564844,0.9989356519328698,0.010416666666666666,0.0,2.405051032636191e-16,0.25
active_sampled,1024,768,2,0.05334602004512046,0.03787442083527735,0.7099765043998201,0.5610685606436723,0.99406159022182,0.8360548930948896,0.0,0.0,2.472810152596921e-16,0.25
active_sampled,1024,768,3,0.05380454676414856,0.04542028521753867,0.8441718767121639,0.4030179513593784,0.933048020928777,0.8063631320995366,0.0,0.0,2.357556987919998e-16,0.25
active_sampled,1024,768,4,0.04623958920159861,0.034457280680724726,0.7451900260293285,0.522983943948065,0.8997320471450305,0.7724610188328431,0.0,0.0,2.3889392135687917e-16,0.25
active_sampled,1024,768,5,0.04404136278916203,0.029309696760565957,0.6655038560200656,0.6069856720444556,1.0318961486505034,0.8945003330322568,0.005208333333333333,0.0,2.4935085896943097e-16,0.25
active_sampled,1024,768,6,0.06381478933456805,0.052489607272874744,0.8225304481956736,0.43142868741156926,1.0901486277146133,0.6838153637923639,0.010416666666666666,0.0,2.457187060493603e-16,0.25
active_sampled,1024,768,7,0.07293238260651055,0.05306392959327604,0.7275770747758227,0.5422521806342098,0.9095110079933768,1.0316451022014121,0.0,0.0,2.376562908312242e-16,0.25
active_sampled,1024,768,8,0.06359055337221811,0.05062659049104696,0.7961338250150385,0.4641910900394779,1.0002634767422969,0.8101136215804101,0.005208333333333333,0.0,2.405740300716942e-16,0.25
active_sampled,1024,768,9,0.06804903631870232,0.05647532217288948,0.8299209691727557,0.4219005022975291,1.0273797898843948,0.860472775761676,0.005208333333333333,0.0,2.469656525818588e-16,0.25
active_sampled,1024,768,10,0.07065962901012057,0.05171782312786361,0.7319288800745907,0.5375343309093191,1.067755577721794,1.1645856717196046,0.010416666666666666,0.0,2.255787759133791e-16,0.25
active_sampled,1024,768,11,0.05606159293761898,0.047650219503539606,0.8499619259224599,0.3951359337484354,1.1661657233984988,0.9633827055238294,0.015625,0.0,2.4883438011500443e-16,0.25
active_sampled,1024,768,12,0.0576181252889716,0.04584800082425867,0.7957218426374973,0.46468823438121065,1.0992486851304661,0.9191334745666733,0.010416666666666666,0.0,2.421132046476968e-16,0.25
active_sampled,1024,768,13,0.059893148784532724,0.045490088965607835,0.7595207446724783,0.506942060635525,1.0919528740311435,0.853956552129082,0.010416666666666666,0.0,2.4010368992855787e-16,0.25
active_sampled,1024,768,14,0.06659375188150535,0.053549246474262555,0.8041181786775771,0.4544747126449197,1.3082913680119677,1.2210105547535521,0.015625,0.0,2.412949769644213e-16,0.25
active_sampled,1024,768,15,0.040063091815403386,0.0327757395346139,0.8181030981241528,0.4370571620796204,0.951533963896501,0.9671839216031843,0.0,0.0,2.2403911168757705e-16,0.25
active_sampled,1024,768,16,0.04872615823414525,0.04085984486343073,0.8385607719591951,0.4105371137473277,1.2113836315104378,1.1228095032990781,0.020833333333333332,0.0,2.4651167865598694e-16,0.25
active_sampled,1024,768,17,0.04649363957255244,0.03718432704683973,0.7997723428129195,0.45978273628266053,1.1728242150632282,0.9810884294347019,0.015625,0.0,2.309802291173811e-16,0.25
active_sampled,1024,768,18,0.05824177825763698,0.043981220170881866,0.7551489924694187,0.5118728530568536,1.0266175269027125,0.7239639228221091,0.005208333333333333,0.0,2.4516168038218094e-16,0.25
active_sampled,1024,768,19,0.04778230373450522,0.037313764498647484,0.7809117933278289,0.48230252500279824,1.068397637270639,0.7845878099997378,0.005208333333333333,0.0,2.414840182478057e-16,0.25
active_sampled,1024,768,20,0.058904577912173656,0.04536024483717131,0.7700631503514573,0.4949092416721607,1.0600395050835494,0.8732292661459793,0.005208333333333333,0.0,2.4927773543713297e-16,0.25
active_sampled,1024,768,21,0.06152584570968418,0.048380392387070925,0.7863425821947839,0.4758999965993371,1.4058888818741746,0.9264313251173212,0.015625,0.0,2.3299724605809977e-16,0.25
active_sampled,1024,768,22,0.04208538585344975,0.032280874011426916,0.7670328632327567,0.4983891576237526,0.8669234831451897,0.749941144263858,0.0,0.0,2.4567025363112405e-16,0.25
active_sampled,1024,768,23,0.06929955887942746,0.04922117984850058,0.7102668565919628,0.5607614239663282,1.497061727904548,1.2239186892057892,0.015625,0.0,2.2617834681659147e-16,0.25
active_sampled,1024,768,24,0.05491256346456669,0.04522100969055157,0.8235093544618661,0.4301763315894679,1.1362199826884047,1.105719076925069,0.005208333333333333,0.0,2.44383694376978e-16,0.25
active_sampled,1024,768,25,0.05620141725704006,0.04681701247772077,0.8330219194224368,0.41785082310947835,1.0767175020925006,1.014287959518082,0.005208333333333333,0.0,2.417756190097961e-16,0.25
active_sampled,1024,768,26,0.06265982024306883,0.04939868452758902,0.7883630105538532,0.4735016669879848,1.0289714691456706,0.9239311065775246,0.015625,0.0,2.40899649677723e-16,0.25
active_sampled,1024,768,27,0.0613993830867977,0.04938630729075498,0.8043453339089687,0.45419595574513244,1.119779358962608,0.9924412910558771,0.005208333333333333,0.0,2.398567966357873e-16,0.25
active_sampled,1024,768,28,0.05394416657872919,0.045846695722265456,0.849891631106288,0.39523240613182387,0.9710639565663737,0.8479621637747854,0.0,0.0,2.452041006014677e-16,0.25
